lTid,cDealable,CurrencyPair,RateDateTime,RateBid,RateAsk
1032920925,D,EUR/USD,2010-01-07 07:39:37,1.433700,1.433900
1032921032,D,EUR/USD,2010-01-07 07:39:49,1.433900,1.434100
1032921277,D,EUR/USD,2010-01-07 07:40:11,1.433800,1.434000
1032921807,D,EUR/USD,2010-01-07 07:41:17,1.433700,1.433900
1032922052,D,EUR/USD,2010-01-07 07:41:29,1.433800,1.434000
1032922086,D,EUR/USD,2010-01-07 07:41:37,1.433700,1.433900
1032922223,D,EUR/USD,2010-01-07 07:41:47,1.433600,1.433800
1032922393,D,EUR/USD,2010-01-07 07:42:02,1.433700,1.433900
1032922417,D,EUR/USD,2010-01-07 07:42:03,1.433600,1.433800
1032922454,D,EUR/USD,2010-01-07 07:42:04,1.433700,1.433900
1032922562,D,EUR/USD,2010-01-07 07:42:09,1.433800,1.434000
1032922589,D,EUR/USD,2010-01-07 07:42:10,1.433700,1.433900
1032922623,D,EUR/USD,2010-01-07 07:42:11,1.433800,1.434000
1032922658,D,EUR/USD,2010-01-07 07:42:12,1.433700,1.433900
1032922686,D,EUR/USD,2010-01-07 07:42:13,1.433800,1.434000
1032922965,D,EUR/USD,2010-01-07 07:42:23,1.433700,1.433900
1032923235,D,EUR/USD,2010-01-07 07:42:37,1.433600,1.433800
1032923251,D,EUR/USD,2010-01-07 07:42:37,1.433700,1.433900
1032923574,D,EUR/USD,2010-01-07 07:43:06,1.433800,1.434000
1032923583,D,EUR/USD,2010-01-07 07:43:06,1.433700,1.433900
1032923590,D,EUR/USD,2010-01-07 07:43:07,1.433800,1.434000
1032923896,D,EUR/USD,2010-01-07 07:43:21,1.433700,1.433900
1032923914,D,EUR/USD,2010-01-07 07:43:21,1.433800,1.434000
1032923979,D,EUR/USD,2010-01-07 07:43:25,1.433700,1.433900
1032924010,D,EUR/USD,2010-01-07 07:43:28,1.433800,1.434000
1032924026,D,EUR/USD,2010-01-07 07:43:28,1.433700,1.433900
1032924030,D,EUR/USD,2010-01-07 07:43:28,1.433800,1.434000
1032924047,D,EUR/USD,2010-01-07 07:43:29,1.433700,1.433900
1032924255,D,EUR/USD,2010-01-07 07:43:45,1.433600,1.433800
1032924387,D,EUR/USD,2010-01-07 07:43:50,1.433500,1.433700
1032924562,D,EUR/USD,2010-01-07 07:44:03,1.433600,1.433800
1032924604,D,EUR/USD,2010-01-07 07:44:04,1.433500,1.433700
1032924617,D,EUR/USD,2010-01-07 07:44:06,1.433600,1.433800
1032924635,D,EUR/USD,2010-01-07 07:44:06,1.433500,1.433700
1032924651,D,EUR/USD,2010-01-07 07:44:07,1.433600,1.433800
1032924716,D,EUR/USD,2010-01-07 07:44:08,1.433700,1.433900
1032924750,D,EUR/USD,2010-01-07 07:44:11,1.433600,1.433800
1032924900,D,EUR/USD,2010-01-07 07:44:26,1.433700,1.433900
1032924983,D,EUR/USD,2010-01-07 07:44:30,1.433600,1.433800
1032925230,D,EUR/USD,2010-01-07 07:44:43,1.433500,1.433700
1032925378,D,EUR/USD,2010-01-07 07:44:57,1.433600,1.433800
1032925527,D,EUR/USD,2010-01-07 07:45:07,1.433500,1.433700
1032925591,D,EUR/USD,2010-01-07 07:45:11,1.433400,1.433600
1032925631,D,EUR/USD,2010-01-07 07:45:14,1.433500,1.433700
1032925737,D,EUR/USD,2010-01-07 07:45:21,1.433400,1.433600
1032925840,D,EUR/USD,2010-01-07 07:45:26,1.433300,1.433500
1032925851,D,EUR/USD,2010-01-07 07:45:26,1.433400,1.433600
1032926251,D,EUR/USD,2010-01-07 07:46:11,1.433300,1.433500
1032926517,D,EUR/USD,2010-01-07 07:46:33,1.433200,1.433400
1032926571,D,EUR/USD,2010-01-07 07:46:38,1.433300,1.433500
1032926648,D,EUR/USD,2010-01-07 07:46:42,1.433200,1.433400
1032926695,D,EUR/USD,2010-01-07 07:46:44,1.433100,1.433300
1032926793,D,EUR/USD,2010-01-07 07:46:51,1.433200,1.433400
1032926856,D,EUR/USD,2010-01-07 07:46:54,1.433300,1.433500
1032926906,D,EUR/USD,2010-01-07 07:46:56,1.433200,1.433400
1032927235,D,EUR/USD,2010-01-07 07:47:29,1.433100,1.433300
1032927292,D,EUR/USD,2010-01-07 07:47:35,1.433000,1.433200
1032927306,D,EUR/USD,2010-01-07 07:47:35,1.433100,1.433300
1032927317,D,EUR/USD,2010-01-07 07:47:36,1.433000,1.433200
1032927332,D,EUR/USD,2010-01-07 07:47:37,1.433100,1.433300
1032927378,D,EUR/USD,2010-01-07 07:47:43,1.433000,1.433200
1032927397,D,EUR/USD,2010-01-07 07:47:43,1.432900,1.433100
1032927569,D,EUR/USD,2010-01-07 07:47:54,1.432800,1.433000
1032927586,D,EUR/USD,2010-01-07 07:47:54,1.432900,1.433100
1032927592,D,EUR/USD,2010-01-07 07:47:55,1.432800,1.433000
1032927601,D,EUR/USD,2010-01-07 07:47:56,1.433000,1.433200
1032927771,D,EUR/USD,2010-01-07 07:48:04,1.432900,1.433100
1032927788,D,EUR/USD,2010-01-07 07:48:04,1.433000,1.433200
1032927872,D,EUR/USD,2010-01-07 07:48:15,1.433100,1.433300
1032928081,D,EUR/USD,2010-01-07 07:48:33,1.433000,1.433200
1032928184,D,EUR/USD,2010-01-07 07:48:35,1.432900,1.433100
1032928246,D,EUR/USD,2010-01-07 07:48:39,1.433000,1.433200
1032928394,D,EUR/USD,2010-01-07 07:48:47,1.432900,1.433100
1032928544,D,EUR/USD,2010-01-07 07:48:54,1.433000,1.433200
1032928722,D,EUR/USD,2010-01-07 07:49:05,1.432900,1.433100
1032928739,D,EUR/USD,2010-01-07 07:49:05,1.433000,1.433200
1032928845,D,EUR/USD,2010-01-07 07:49:11,1.433100,1.433300
1032928886,D,EUR/USD,2010-01-07 07:49:14,1.433200,1.433400
1032928934,D,EUR/USD,2010-01-07 07:49:17,1.433100,1.433300
1032929010,D,EUR/USD,2010-01-07 07:49:26,1.433200,1.433400
1032929048,D,EUR/USD,2010-01-07 07:49:27,1.433100,1.433300
1032929180,D,EUR/USD,2010-01-07 07:49:39,1.433000,1.433200
1032929198,D,EUR/USD,2010-01-07 07:49:39,1.433100,1.433300
1032929206,D,EUR/USD,2010-01-07 07:49:39,1.433000,1.433200
1032929209,D,EUR/USD,2010-01-07 07:49:40,1.433100,1.433300
1032929212,D,EUR/USD,2010-01-07 07:49:41,1.433000,1.433200
1032929302,D,EUR/USD,2010-01-07 07:49:49,1.433100,1.433300
1032929355,D,EUR/USD,2010-01-07 07:49:58,1.433000,1.433200
1032929374,D,EUR/USD,2010-01-07 07:49:58,1.432900,1.433100
1032929518,D,EUR/USD,2010-01-07 07:50:04,1.433000,1.433200
1032929564,D,EUR/USD,2010-01-07 07:50:05,1.433100,1.433300
1032929588,D,EUR/USD,2010-01-07 07:50:06,1.433000,1.433200
1032929619,D,EUR/USD,2010-01-07 07:50:07,1.432900,1.433100
1032929669,D,EUR/USD,2010-01-07 07:50:09,1.432800,1.433000
1032929709,D,EUR/USD,2010-01-07 07:50:11,1.432900,1.433100
1032929757,D,EUR/USD,2010-01-07 07:50:13,1.433000,1.433200
1032929785,D,EUR/USD,2010-01-07 07:50:13,1.433100,1.433300
1032929841,D,EUR/USD,2010-01-07 07:50:16,1.433000,1.433200
1032929908,D,EUR/USD,2010-01-07 07:50:20,1.433100,1.433300
1032929910,D,EUR/USD,2010-01-07 07:50:20,1.433000,1.433200
1032929931,D,EUR/USD,2010-01-07 07:50:21,1.433100,1.433300
1032929981,D,EUR/USD,2010-01-07 07:50:25,1.433000,1.433200
1032930049,D,EUR/USD,2010-01-07 07:50:32,1.433100,1.433300
1032930057,D,EUR/USD,2010-01-07 07:50:32,1.433000,1.433200
1032930095,D,EUR/USD,2010-01-07 07:50:35,1.433100,1.433300
1032930122,D,EUR/USD,2010-01-07 07:50:36,1.433200,1.433400
1032930220,D,EUR/USD,2010-01-07 07:50:40,1.433300,1.433500
1032930618,D,EUR/USD,2010-01-07 07:51:04,1.433200,1.433400
1032930635,D,EUR/USD,2010-01-07 07:51:04,1.433300,1.433500
1032930768,D,EUR/USD,2010-01-07 07:51:11,1.433200,1.433400
1032930807,D,EUR/USD,2010-01-07 07:51:14,1.433300,1.433500
1032930814,D,EUR/USD,2010-01-07 07:51:14,1.433200,1.433400
1032930822,D,EUR/USD,2010-01-07 07:51:14,1.433300,1.433500
1032930834,D,EUR/USD,2010-01-07 07:51:15,1.433200,1.433400
1032931019,D,EUR/USD,2010-01-07 07:51:35,1.433100,1.433300
1032931073,D,EUR/USD,2010-01-07 07:51:37,1.433000,1.433200
1032931139,D,EUR/USD,2010-01-07 07:51:43,1.432900,1.433100
1032931224,D,EUR/USD,2010-01-07 07:51:47,1.432800,1.433000
1032931298,D,EUR/USD,2010-01-07 07:51:51,1.432700,1.432900
1032931334,D,EUR/USD,2010-01-07 07:51:53,1.432600,1.432800
1032931350,D,EUR/USD,2010-01-07 07:51:54,1.432700,1.432900
1032931392,D,EUR/USD,2010-01-07 07:51:56,1.432600,1.432800
1032931535,D,EUR/USD,2010-01-07 07:52:02,1.432500,1.432700
1032931810,D,EUR/USD,2010-01-07 07:52:14,1.432600,1.432800
1032931870,D,EUR/USD,2010-01-07 07:52:17,1.432700,1.432900
1032931971,D,EUR/USD,2010-01-07 07:52:21,1.432600,1.432800
1032931986,D,EUR/USD,2010-01-07 07:52:22,1.432700,1.432900
1032932052,D,EUR/USD,2010-01-07 07:52:25,1.432600,1.432800
1032932115,D,EUR/USD,2010-01-07 07:52:29,1.432700,1.432900
1032932198,D,EUR/USD,2010-01-07 07:52:32,1.432600,1.432800
1032932224,D,EUR/USD,2010-01-07 07:52:34,1.432700,1.432900
1032932330,D,EUR/USD,2010-01-07 07:52:40,1.432600,1.432800
1032932493,D,EUR/USD,2010-01-07 07:52:46,1.432500,1.432700
1032932551,D,EUR/USD,2010-01-07 07:52:47,1.432400,1.432600
1032932853,D,EUR/USD,2010-01-07 07:52:58,1.432300,1.432500
1032933010,D,EUR/USD,2010-01-07 07:53:03,1.432200,1.432400
1032933041,D,EUR/USD,2010-01-07 07:53:03,1.432300,1.432500
1032933225,D,EUR/USD,2010-01-07 07:53:10,1.432200,1.432400
1032933262,D,EUR/USD,2010-01-07 07:53:11,1.432300,1.432500
1032933345,D,EUR/USD,2010-01-07 07:53:13,1.432200,1.432400
1032933363,D,EUR/USD,2010-01-07 07:53:13,1.432300,1.432500
1032933374,D,EUR/USD,2010-01-07 07:53:14,1.432200,1.432400
1032933384,D,EUR/USD,2010-01-07 07:53:14,1.432300,1.432500
1032933403,D,EUR/USD,2010-01-07 07:53:15,1.432200,1.432400
1032933425,D,EUR/USD,2010-01-07 07:53:16,1.432300,1.432500
1032933601,D,EUR/USD,2010-01-07 07:53:26,1.432400,1.432600
1032933661,D,EUR/USD,2010-01-07 07:53:28,1.432500,1.432700
1032933688,D,EUR/USD,2010-01-07 07:53:28,1.432600,1.432800
1032933761,D,EUR/USD,2010-01-07 07:53:30,1.432500,1.432700
1032933973,D,EUR/USD,2010-01-07 07:53:38,1.432600,1.432800
1032933987,D,EUR/USD,2010-01-07 07:53:39,1.432500,1.432700
1032934157,D,EUR/USD,2010-01-07 07:53:46,1.432600,1.432800
1032934285,D,EUR/USD,2010-01-07 07:53:51,1.432700,1.432900
1032934546,D,EUR/USD,2010-01-07 07:53:59,1.432800,1.433000
1032934595,D,EUR/USD,2010-01-07 07:54:01,1.432900,1.433100
1032934667,D,EUR/USD,2010-01-07 07:54:03,1.432800,1.433000
1032934713,D,EUR/USD,2010-01-07 07:54:04,1.432900,1.433100
1032934900,D,EUR/USD,2010-01-07 07:54:10,1.433000,1.433200
1032934930,D,EUR/USD,2010-01-07 07:54:12,1.432900,1.433100
1032934964,D,EUR/USD,2010-01-07 07:54:13,1.433000,1.433200
1032935060,D,EUR/USD,2010-01-07 07:54:17,1.432900,1.433100
1032935298,D,EUR/USD,2010-01-07 07:54:33,1.432800,1.433000
1032935328,D,EUR/USD,2010-01-07 07:54:35,1.432900,1.433100
1032935410,D,EUR/USD,2010-01-07 07:54:39,1.432700,1.432900
1032935517,D,EUR/USD,2010-01-07 07:54:43,1.432800,1.433000
1032935748,D,EUR/USD,2010-01-07 07:54:52,1.432700,1.432900
1032935808,D,EUR/USD,2010-01-07 07:54:53,1.432600,1.432800
1032935916,D,EUR/USD,2010-01-07 07:54:57,1.432700,1.432900
1032935954,D,EUR/USD,2010-01-07 07:54:59,1.432600,1.432800
1032936001,D,EUR/USD,2010-01-07 07:55:01,1.432700,1.432900
1032936007,D,EUR/USD,2010-01-07 07:55:01,1.432600,1.432800
1032936024,D,EUR/USD,2010-01-07 07:55:03,1.432700,1.432900
1032936348,D,EUR/USD,2010-01-07 07:55:39,1.432600,1.432800
1032936360,D,EUR/USD,2010-01-07 07:55:40,1.432700,1.432900
1032936706,D,EUR/USD,2010-01-07 07:56:12,1.432800,1.433000
1032936967,D,EUR/USD,2010-01-07 07:56:33,1.432700,1.432900
1032937042,D,EUR/USD,2010-01-07 07:56:38,1.432600,1.432800
1032937143,D,EUR/USD,2010-01-07 07:56:44,1.432700,1.432900
1032937235,D,EUR/USD,2010-01-07 07:56:48,1.432600,1.432800
1032937390,D,EUR/USD,2010-01-07 07:56:56,1.432500,1.432700
1032937424,D,EUR/USD,2010-01-07 07:56:57,1.432400,1.432600
1032937475,D,EUR/USD,2010-01-07 07:56:59,1.432300,1.432500
1032937655,D,EUR/USD,2010-01-07 07:57:12,1.432400,1.432600
1032937707,D,EUR/USD,2010-01-07 07:57:15,1.432300,1.432500
1032937918,D,EUR/USD,2010-01-07 07:57:26,1.432200,1.432400
1032937970,D,EUR/USD,2010-01-07 07:57:28,1.432100,1.432300
1032938060,D,EUR/USD,2010-01-07 07:57:32,1.432000,1.432200
1032938148,D,EUR/USD,2010-01-07 07:57:35,1.431900,1.432100
1032938171,D,EUR/USD,2010-01-07 07:57:35,1.431800,1.432000
1032938218,D,EUR/USD,2010-01-07 07:57:37,1.431700,1.431900
1032938259,D,EUR/USD,2010-01-07 07:57:38,1.431600,1.431800
1032938387,D,EUR/USD,2010-01-07 07:57:43,1.431700,1.431900
1032938471,D,EUR/USD,2010-01-07 07:57:46,1.431800,1.432000
1032938528,D,EUR/USD,2010-01-07 07:57:47,1.431900,1.432100
1032938581,D,EUR/USD,2010-01-07 07:57:48,1.432000,1.432200
1032938699,D,EUR/USD,2010-01-07 07:57:52,1.432100,1.432300
1032938715,D,EUR/USD,2010-01-07 07:57:52,1.432000,1.432200
1032938744,D,EUR/USD,2010-01-07 07:57:53,1.432100,1.432300
1032938778,D,EUR/USD,2010-01-07 07:57:55,1.432000,1.432200
1032938800,D,EUR/USD,2010-01-07 07:57:56,1.431900,1.432100
1032938925,D,EUR/USD,2010-01-07 07:58:01,1.432000,1.432200
1032938976,D,EUR/USD,2010-01-07 07:58:02,1.431900,1.432100
1032939001,D,EUR/USD,2010-01-07 07:58:03,1.432000,1.432200
1032939170,D,EUR/USD,2010-01-07 07:58:17,1.431900,1.432100
1032939202,D,EUR/USD,2010-01-07 07:58:20,1.432000,1.432200
1032939234,D,EUR/USD,2010-01-07 07:58:25,1.432100,1.432300
1032939289,D,EUR/USD,2010-01-07 07:58:28,1.432000,1.432200
1032939355,D,EUR/USD,2010-01-07 07:58:32,1.431800,1.432000
1032939454,D,EUR/USD,2010-01-07 07:58:35,1.431900,1.432100
1032939512,D,EUR/USD,2010-01-07 07:58:37,1.431800,1.432000
1032939638,D,EUR/USD,2010-01-07 07:58:43,1.431900,1.432100
1032939806,D,EUR/USD,2010-01-07 07:58:53,1.432000,1.432200
1032939898,D,EUR/USD,2010-01-07 07:59:02,1.431900,1.432100
1032939924,D,EUR/USD,2010-01-07 07:59:02,1.431800,1.432000
1032939954,D,EUR/USD,2010-01-07 07:59:04,1.431900,1.432100
1032939973,D,EUR/USD,2010-01-07 07:59:05,1.431800,1.432000
1032940000,D,EUR/USD,2010-01-07 07:59:06,1.431900,1.432100
1032940063,D,EUR/USD,2010-01-07 07:59:10,1.431800,1.432000
1032940076,D,EUR/USD,2010-01-07 07:59:10,1.431900,1.432100
1032940088,D,EUR/USD,2010-01-07 07:59:11,1.431800,1.432000
1032940145,D,EUR/USD,2010-01-07 07:59:14,1.431700,1.431900
1032940172,D,EUR/USD,2010-01-07 07:59:14,1.431800,1.432000
1032940203,D,EUR/USD,2010-01-07 07:59:16,1.431700,1.431900
1032940231,D,EUR/USD,2010-01-07 07:59:17,1.431600,1.431800
1032940262,D,EUR/USD,2010-01-07 07:59:20,1.431700,1.431900
1032940307,D,EUR/USD,2010-01-07 07:59:22,1.431600,1.431800
1032940319,D,EUR/USD,2010-01-07 07:59:22,1.431700,1.431900
1032940385,D,EUR/USD,2010-01-07 07:59:24,1.431800,1.432000
1032940506,D,EUR/USD,2010-01-07 07:59:31,1.431700,1.431900
1032940564,D,EUR/USD,2010-01-07 07:59:35,1.431800,1.432000
1032940683,D,EUR/USD,2010-01-07 07:59:39,1.431900,1.432100
1032940721,D,EUR/USD,2010-01-07 07:59:41,1.431800,1.432000
1032940787,D,EUR/USD,2010-01-07 07:59:47,1.431900,1.432100
1032940946,D,EUR/USD,2010-01-07 07:59:59,1.431800,1.432000
1032941378,D,EUR/USD,2010-01-07 08:00:18,1.431700,1.431900
1032941430,D,EUR/USD,2010-01-07 08:00:20,1.431800,1.432000
1032941839,D,EUR/USD,2010-01-07 08:00:41,1.431900,1.432100
1032941880,D,EUR/USD,2010-01-07 08:00:43,1.431800,1.432000
1032941942,D,EUR/USD,2010-01-07 08:00:45,1.431900,1.432100
1032942033,D,EUR/USD,2010-01-07 08:00:47,1.432000,1.432200
1032942041,D,EUR/USD,2010-01-07 08:00:47,1.431900,1.432100
1032942142,D,EUR/USD,2010-01-07 08:00:51,1.432000,1.432200
1032942166,D,EUR/USD,2010-01-07 08:00:51,1.431900,1.432100
1032942300,D,EUR/USD,2010-01-07 08:00:56,1.432000,1.432200
1032942310,D,EUR/USD,2010-01-07 08:00:57,1.431900,1.432100
1032942536,D,EUR/USD,2010-01-07 08:01:04,1.431800,1.432000
1032942730,D,EUR/USD,2010-01-07 08:01:16,1.431900,1.432100
1032942815,D,EUR/USD,2010-01-07 08:01:23,1.432000,1.432200
1032943288,D,EUR/USD,2010-01-07 08:01:44,1.432100,1.432300
1032943310,D,EUR/USD,2010-01-07 08:01:45,1.432000,1.432200
1032943332,D,EUR/USD,2010-01-07 08:01:45,1.432100,1.432300
1032943340,D,EUR/USD,2010-01-07 08:01:46,1.432000,1.432200
1032943418,D,EUR/USD,2010-01-07 08:01:51,1.432100,1.432300
1032943471,D,EUR/USD,2010-01-07 08:01:53,1.432000,1.432200
1032943503,D,EUR/USD,2010-01-07 08:01:56,1.432100,1.432300
1032943512,D,EUR/USD,2010-01-07 08:01:57,1.432000,1.432200
1032943525,D,EUR/USD,2010-01-07 08:01:57,1.432100,1.432300
1032943588,D,EUR/USD,2010-01-07 08:02:00,1.432200,1.432400
1032943808,D,EUR/USD,2010-01-07 08:02:10,1.432100,1.432300
1032943978,D,EUR/USD,2010-01-07 08:02:21,1.432200,1.432400
1032944224,D,EUR/USD,2010-01-07 08:02:35,1.432300,1.432500
1032944290,D,EUR/USD,2010-01-07 08:02:37,1.432000,1.432200
1032944313,D,EUR/USD,2010-01-07 08:02:38,1.431900,1.432100
1032944542,D,EUR/USD,2010-01-07 08:02:44,1.431800,1.432000
1032944558,D,EUR/USD,2010-01-07 08:02:45,1.431900,1.432100
1032944568,D,EUR/USD,2010-01-07 08:02:45,1.431800,1.432000
1032944626,D,EUR/USD,2010-01-07 08:02:47,1.431700,1.431900
1032944721,D,EUR/USD,2010-01-07 08:02:50,1.431600,1.431800
1032944779,D,EUR/USD,2010-01-07 08:02:52,1.431500,1.431700
1032944852,D,EUR/USD,2010-01-07 08:02:54,1.431400,1.431600
1032944869,D,EUR/USD,2010-01-07 08:02:55,1.431300,1.431500
1032944895,D,EUR/USD,2010-01-07 08:02:55,1.431400,1.431600
1032944994,D,EUR/USD,2010-01-07 08:02:58,1.431500,1.431700
1032945058,D,EUR/USD,2010-01-07 08:03:00,1.431600,1.431800
1032945180,D,EUR/USD,2010-01-07 08:03:04,1.431500,1.431700
1032945441,D,EUR/USD,2010-01-07 08:03:12,1.431400,1.431600
1032945524,D,EUR/USD,2010-01-07 08:03:15,1.431500,1.431700
1032945546,D,EUR/USD,2010-01-07 08:03:16,1.431400,1.431600
1032945717,D,EUR/USD,2010-01-07 08:03:21,1.431500,1.431700
1032945740,D,EUR/USD,2010-01-07 08:03:21,1.431400,1.431600
1032945767,D,EUR/USD,2010-01-07 08:03:22,1.431500,1.431700
1032945793,D,EUR/USD,2010-01-07 08:03:23,1.431400,1.431600
1032945809,D,EUR/USD,2010-01-07 08:03:23,1.431500,1.431700
1032945894,D,EUR/USD,2010-01-07 08:03:25,1.431600,1.431800
1032945969,D,EUR/USD,2010-01-07 08:03:28,1.431500,1.431700
1032946003,D,EUR/USD,2010-01-07 08:03:29,1.431600,1.431800
1032946036,D,EUR/USD,2010-01-07 08:03:30,1.431500,1.431700
1032946193,D,EUR/USD,2010-01-07 08:03:39,1.431400,1.431600
1032946285,D,EUR/USD,2010-01-07 08:03:41,1.431300,1.431500
1032946320,D,EUR/USD,2010-01-07 08:03:43,1.431400,1.431600
1032946345,D,EUR/USD,2010-01-07 08:03:44,1.431200,1.431400
1032946375,D,EUR/USD,2010-01-07 08:03:44,1.431100,1.431300
1032946411,D,EUR/USD,2010-01-07 08:03:45,1.430900,1.431100
1032946469,D,EUR/USD,2010-01-07 08:03:47,1.430800,1.431000
1032946493,D,EUR/USD,2010-01-07 08:03:47,1.430900,1.431100
1032946509,D,EUR/USD,2010-01-07 08:03:48,1.430800,1.431000
1032946544,D,EUR/USD,2010-01-07 08:03:49,1.430700,1.430900
1032946584,D,EUR/USD,2010-01-07 08:03:50,1.430800,1.431000
1032946614,D,EUR/USD,2010-01-07 08:03:51,1.430700,1.430900
1032946667,D,EUR/USD,2010-01-07 08:03:53,1.430600,1.430800
1032946749,D,EUR/USD,2010-01-07 08:03:57,1.430700,1.430900
1032946773,D,EUR/USD,2010-01-07 08:03:57,1.430600,1.430800
1032946799,D,EUR/USD,2010-01-07 08:03:58,1.430700,1.430900
1032947025,D,EUR/USD,2010-01-07 08:04:09,1.430800,1.431000
1032947258,D,EUR/USD,2010-01-07 08:04:17,1.430900,1.431100
1032947319,D,EUR/USD,2010-01-07 08:04:19,1.430800,1.431000
1032947369,D,EUR/USD,2010-01-07 08:04:21,1.430900,1.431100
1032947523,D,EUR/USD,2010-01-07 08:04:28,1.430800,1.431000
1032947534,D,EUR/USD,2010-01-07 08:04:29,1.430900,1.431100
1032947748,D,EUR/USD,2010-01-07 08:04:38,1.431000,1.431200
1032947759,D,EUR/USD,2010-01-07 08:04:38,1.430900,1.431100
1032947781,D,EUR/USD,2010-01-07 08:04:40,1.431100,1.431300
1032947900,D,EUR/USD,2010-01-07 08:04:43,1.431000,1.431200
1032948197,D,EUR/USD,2010-01-07 08:05:01,1.431100,1.431300
1032948357,D,EUR/USD,2010-01-07 08:05:11,1.431000,1.431200
1032948369,D,EUR/USD,2010-01-07 08:05:12,1.430700,1.430900
1032948463,D,EUR/USD,2010-01-07 08:05:15,1.430800,1.431000
1032948487,D,EUR/USD,2010-01-07 08:05:16,1.430700,1.430900
1032948520,D,EUR/USD,2010-01-07 08:05:18,1.430800,1.431000
1032948612,D,EUR/USD,2010-01-07 08:05:21,1.430700,1.430900
1032948697,D,EUR/USD,2010-01-07 08:05:26,1.430800,1.431000
1032948718,D,EUR/USD,2010-01-07 08:05:26,1.430700,1.430900
1032948726,D,EUR/USD,2010-01-07 08:05:27,1.430800,1.431000
1032948739,D,EUR/USD,2010-01-07 08:05:27,1.430700,1.430900
1032948754,D,EUR/USD,2010-01-07 08:05:28,1.430800,1.431000
1032948984,D,EUR/USD,2010-01-07 08:05:38,1.430700,1.430900
1032949079,D,EUR/USD,2010-01-07 08:05:45,1.430800,1.431000
1032949086,D,EUR/USD,2010-01-07 08:05:46,1.430700,1.430900
1032949198,D,EUR/USD,2010-01-07 08:05:49,1.430600,1.430800
1032949236,D,EUR/USD,2010-01-07 08:05:50,1.430700,1.430900
1032949507,D,EUR/USD,2010-01-07 08:06:03,1.430600,1.430800
1032949584,D,EUR/USD,2010-01-07 08:06:07,1.430700,1.430900
1032949679,D,EUR/USD,2010-01-07 08:06:10,1.430600,1.430800
1032950086,D,EUR/USD,2010-01-07 08:06:29,1.430700,1.430900
1032950107,D,EUR/USD,2010-01-07 08:06:30,1.430600,1.430800
1032950578,D,EUR/USD,2010-01-07 08:06:49,1.430700,1.430900
1032950666,D,EUR/USD,2010-01-07 08:06:52,1.430800,1.431000
1032950801,D,EUR/USD,2010-01-07 08:06:55,1.430700,1.430900
1032950850,D,EUR/USD,2010-01-07 08:06:57,1.430800,1.431000
1032950858,D,EUR/USD,2010-01-07 08:06:57,1.430700,1.430900
1032950862,D,EUR/USD,2010-01-07 08:06:58,1.430800,1.431000
1032950877,D,EUR/USD,2010-01-07 08:06:58,1.430700,1.430900
1032950891,D,EUR/USD,2010-01-07 08:06:59,1.430800,1.431000
1032950907,D,EUR/USD,2010-01-07 08:06:59,1.430700,1.430900
1032951154,D,EUR/USD,2010-01-07 08:07:13,1.430800,1.431000
1032951203,D,EUR/USD,2010-01-07 08:07:16,1.430700,1.430900
1032951298,D,EUR/USD,2010-01-07 08:07:19,1.430600,1.430800
1032951323,D,EUR/USD,2010-01-07 08:07:21,1.430700,1.430900
1032951348,D,EUR/USD,2010-01-07 08:07:22,1.430600,1.430800
1032951391,D,EUR/USD,2010-01-07 08:07:24,1.430700,1.430900
1032951425,D,EUR/USD,2010-01-07 08:07:24,1.430600,1.430800
1032951465,D,EUR/USD,2010-01-07 08:07:26,1.430700,1.430900
1032951521,D,EUR/USD,2010-01-07 08:07:27,1.430600,1.430800
1032951591,D,EUR/USD,2010-01-07 08:07:29,1.430700,1.430900
1032951720,D,EUR/USD,2010-01-07 08:07:34,1.430600,1.430800
1032951773,D,EUR/USD,2010-01-07 08:07:37,1.430700,1.430900
1032951784,D,EUR/USD,2010-01-07 08:07:38,1.430600,1.430800
1032951809,D,EUR/USD,2010-01-07 08:07:39,1.430700,1.430900
1032951986,D,EUR/USD,2010-01-07 08:07:46,1.430600,1.430800
1032952073,D,EUR/USD,2010-01-07 08:07:48,1.430500,1.430700
1032952082,D,EUR/USD,2010-01-07 08:07:49,1.430600,1.430800
1032952277,D,EUR/USD,2010-01-07 08:07:56,1.430500,1.430700
1032952415,D,EUR/USD,2010-01-07 08:08:01,1.430600,1.430800
1032952428,D,EUR/USD,2010-01-07 08:08:01,1.430500,1.430700
1032952454,D,EUR/USD,2010-01-07 08:08:02,1.430600,1.430800
1032952490,D,EUR/USD,2010-01-07 08:08:04,1.430700,1.430900
1032952580,D,EUR/USD,2010-01-07 08:08:06,1.430600,1.430800
1032952629,D,EUR/USD,2010-01-07 08:08:08,1.430700,1.430900
1032952672,D,EUR/USD,2010-01-07 08:08:09,1.430600,1.430800
1032952710,D,EUR/USD,2010-01-07 08:08:11,1.430700,1.430900
1032952851,D,EUR/USD,2010-01-07 08:08:20,1.430600,1.430800
1032952873,D,EUR/USD,2010-01-07 08:08:20,1.430700,1.430900
1032952922,D,EUR/USD,2010-01-07 08:08:22,1.430600,1.430800
1032952999,D,EUR/USD,2010-01-07 08:08:25,1.430700,1.430900
1032953043,D,EUR/USD,2010-01-07 08:08:28,1.430600,1.430800
1032953078,D,EUR/USD,2010-01-07 08:08:31,1.430500,1.430700
1032953111,D,EUR/USD,2010-01-07 08:08:32,1.430600,1.430800
